customerID;Churn;gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;Charges.Monthly;Charges.Total
8048-DSDFQ;No;Male;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;202;202
8049-WJCLQ;No;Male;0;Yes;Yes;10;Yes;No;DSL;No;No;Yes;No;Yes;No;Month-to-month;No;Mailed check;602;5635
8050-DVOJX;No;Male;1;No;No;49;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;Yes;Two year;No;Credit card (automatic);8135;40609
8050-WYBND;No;Female;0;No;Yes;22;No;No phone service;DSL;No;No;Yes;No;Yes;Yes;One year;Yes;Credit card (automatic);4945;10314
8050-XGRVL;No;Female;0;Yes;Yes;62;Yes;No;DSL;Yes;No;Yes;No;No;No;One year;No;Credit card (automatic);5475;342535
8051-HJRLT;Yes;Female;1;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;7055;7055
8053-WWDRO;Yes;Female;0;Yes;No;6;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Bank transfer (automatic);195;1463
8058-DMYRU;No;Male;1;No;No;54;Yes;Yes;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check;9005;49318
8058-INTPH;Yes;Female;0;No;No;1;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;7965;7965
8058-JMEQO;Yes;Female;1;No;No;9;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;8445;7625
8059-UDZFY;No;Female;1;No;Yes;33;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);10535;346505
8060-HIWJJ;No;Male;0;No;No;64;Yes;Yes;DSL;No;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);8655;563255
8062-YBDOE;Yes;Male;1;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;6965;6965
8063-GBATB;Yes;Female;1;No;No;27;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;8525;228725
8063-RJYNF;Yes;Male;0;No;No;16;Yes;No;Fiber optic;Yes;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;9425;148325
8064-RAVOH;No;Male;0;No;Yes;1;Yes;No;DSL;No;No;Yes;No;No;No;Month-to-month;Yes;Electronic check;4985;4985
8065-BVEPF;No;Male;1;No;No;65;Yes;No;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);991;649615
8065-QBYTO;No;Female;1;No;No;71;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;No;One year;Yes;Credit card (automatic);9965;718125
8065-YKXKD;Yes;Female;0;No;No;10;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;7475;79965
8066-POXGX;Yes;Female;0;No;No;13;No;No phone service;DSL;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;351;4461
8067-NIOYM;No;Female;0;Yes;Yes;24;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);211;49065
8069-RHUXK;No;Female;0;Yes;Yes;67;No;No phone service;DSL;Yes;No;No;Yes;No;No;Two year;No;Credit card (automatic);357;25457
8069-YQQAJ;No;Male;0;No;No;14;No;No phone service;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Mailed check;311;4197
8070-AAWZP;No;Male;1;Yes;No;24;No;No phone service;DSL;No;No;Yes;Yes;No;No;Month-to-month;No;Mailed check;3425;8282
8071-SBTRN;No;Female;0;No;No;70;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;Two year;Yes;Mailed check;11115;773755
8073-IJDCM;Yes;Female;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;203;203
8075-GXIUB;No;Male;1;Yes;No;9;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic);1985;18315
8076-FEZKJ;No;Male;0;No;No;10;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;195;22585
8079-XRJRS;Yes;Male;0;Yes;No;65;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;No;No;One year;No;Electronic check;8975;57696
8080-DDEMJ;Yes;Male;1;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check;451;451
8080-POTJR;No;Female;0;No;No;30;Yes;Yes;DSL;Yes;No;Yes;No;Yes;Yes;One year;Yes;Credit card (automatic);793;24271
8082-GHXOP;No;Male;0;No;Yes;13;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;440;65935
8083-YTZES;Yes;Male;0;No;No;4;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;7435;26535
8084-OIVBS;No;Female;0;No;No;11;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;200;21195
8085-MSNLK;No;Female;0;Yes;No;62;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Mailed check;11395;68914
8086-OVPWV;Yes;Male;0;No;No;2;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;802;1811
8087-LGYHQ;No;Male;0;No;No;9;Yes;No;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;9405;81165
8089-UZWLX;No;Female;1;No;No;71;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Two year;No;Bank transfer (automatic);10405;741355
8091-TTVAX;No;Male;0;Yes;No;58;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;One year;No;Credit card (automatic);10035;56811
8092-NLTGF;No;Male;0;No;No;72;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);2475;17776
8095-WANWK;No;Female;0;No;No;10;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;4525;4287
8096-LOIST;No;Female;0;No;No;19;Yes;No;DSL;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;562;10934
8097-OMULG;No;Male;0;Yes;Yes;59;Yes;No;DSL;No;Yes;Yes;Yes;Yes;Yes;One year;No;Credit card (automatic);7675;45419
8097-VBQTZ;No;Male;0;No;No;54;Yes;No;DSL;Yes;Yes;No;Yes;Yes;No;Month-to-month;Yes;Mailed check;699;38833
8098-LLAZX;Yes;Female;1;No;No;4;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;9545;3961
8098-TDCBU;No;Female;0;Yes;No;42;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Electronic check;2525;11082
8099-MZPUJ;No;Male;0;Yes;Yes;48;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);1118;544365
8100-HZZLJ;No;Female;0;No;Yes;43;Yes;No;DSL;Yes;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check;6395;273705
8100-PNJMH;No;Male;0;Yes;Yes;68;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);8885;61327
8104-OSKWT;No;Female;0;No;No;12;Yes;Yes;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check;798;10012
8106-GWQOK;No;Male;0;Yes;No;38;No;No phone service;DSL;Yes;Yes;No;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);600;21932
8107-KNCIM;No;Male;1;Yes;No;14;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;751;101335
8107-RZLNV;No;Male;0;Yes;No;72;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Two year;Yes;Bank transfer (automatic);1063;756535
8108-UXRQN;No;Female;0;Yes;Yes;11;No;No phone service;DSL;Yes;No;No;No;Yes;Yes;Month-to-month;No;Electronic check;5055;56535
8109-YUOHE;No;Male;0;No;No;17;Yes;No;DSL;Yes;Yes;No;No;No;No;One year;No;Mailed check;561;94695
8111-BKVDS;No;Female;0;No;No;10;No;No phone service;DSL;Yes;Yes;Yes;No;No;No;Month-to-month;No;Bank transfer (automatic);407;4493
8111-RKSPX;Yes;Male;0;No;No;4;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);722;30555
8111-SLLHI;Yes;Male;1;Yes;No;39;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;10565;42848
8118-LSUEL;Yes;Male;1;No;No;23;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;1064;24835
8118-TJAFG;No;Male;0;Yes;Yes;9;Yes;No;Fiber optic;No;Yes;No;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;1015;90685
8120-JDCAM;No;Male;0;Yes;Yes;4;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;6955;2849
8123-QBNAZ;No;Female;0;Yes;Yes;36;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);1045;368495
8124-NZVGJ;No;Female;0;No;No;6;No;No phone service;DSL;No;No;No;Yes;Yes;Yes;One year;Yes;Mailed check;4925;2556
8125-QPFJD;No;Female;0;Yes;No;72;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);849;60653
8128-YVJRG;Yes;Female;0;No;No;7;Yes;Yes;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Mailed check;7965;6047
8129-GMVGI;No;Female;0;Yes;Yes;56;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;2005;10901
8132-YPVBX;No;Female;0;No;No;6;Yes;No;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Mailed check;8595;5146
8133-ANHHJ;No;Female;1;No;No;49;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;No;Yes;One year;No;Bank transfer (automatic);1030;51662
8138-EALND;No;Male;0;No;No;15;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;1975;3116
8143-ETQTI;No;Female;0;Yes;Yes;23;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;1965;45155
8144-DGHXP;No;Female;0;No;No;54;Yes;No;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;No;Electronic check;806;429995
8146-QQKZH;No;Female;0;Yes;No;71;Yes;No;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);8185;59244
8148-BPLZQ;No;Male;0;No;No;34;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;498;17342
8148-NLEGT;No;Female;0;Yes;Yes;42;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Electronic check;2295;101425
8148-WOCMK;No;Male;0;Yes;Yes;8;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);196;1250
8149-AIQCG;No;Male;0;No;No;39;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);7315;273085
8149-RSOUN;Yes;Female;0;No;No;1;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;9385;9385
8150-QUDFX;No;Male;0;No;No;2;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;1985;516
8152-UOBNY;No;Female;1;No;No;50;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;One year;Yes;Electronic check;1068;534795
8152-VETUR;No;Female;0;Yes;No;72;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Two year;Yes;Credit card (automatic);977;68697
8155-IBNHG;Yes;Female;0;Yes;No;24;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);754;174785
8158-WPEZG;No;Male;0;No;No;11;No;No phone service;DSL;No;Yes;No;Yes;No;No;Month-to-month;Yes;Electronic check;3565;4251
8160-HOWOX;No;Female;0;No;No;7;Yes;No;DSL;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;6685;4581
8161-QYMTT;No;Male;0;No;No;7;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;941;7013
8164-OCKUJ;No;Female;0;Yes;Yes;59;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;206;12860
8165-CBKXO;No;Male;0;Yes;Yes;66;No;No phone service;DSL;No;Yes;Yes;No;Yes;Yes;Two year;Yes;Credit card (automatic);5675;37084
8165-ZJRNM;No;Female;0;Yes;Yes;72;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);2375;167925
8166-ORCHU;No;Male;1;Yes;No;33;Yes;No;Fiber optic;Yes;Yes;No;Yes;No;Yes;One year;Yes;Electronic check;9355;30555
8166-ZZTFS;Yes;Female;1;Yes;No;66;Yes;Yes;DSL;No;Yes;Yes;No;Yes;Yes;Two year;Yes;Bank transfer (automatic);8055;52651
8167-GJLRN;No;Male;0;No;No;3;No;No phone service;DSL;No;No;No;Yes;No;No;Month-to-month;No;Electronic check;304;8215
8168-UQWWF;Yes;Female;0;No;No;11;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);9785;11054
8169-SAEJD;No;Male;1;Yes;No;69;No;No phone service;DSL;Yes;Yes;No;No;Yes;Yes;Two year;No;Credit card (automatic);5655;395265
8173-RXAYP;No;Female;0;Yes;Yes;24;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;197;45255
8174-LNWMW;No;Female;0;No;No;31;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);209;68935
8174-TBVCF;No;Female;0;Yes;No;70;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);948;685905
8178-EYZUO;Yes;Male;0;No;No;46;Yes;Yes;Fiber optic;Yes;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check;937;41548
8180-AKMJV;No;Female;0;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);4455;4455
8181-YHCMF;No;Female;0;Yes;Yes;68;No;No phone service;DSL;No;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);603;41090
8182-BJDSI;Yes;Female;0;No;No;28;Yes;Yes;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check;8995;262555
8182-PNAGI;Yes;Male;0;No;No;12;Yes;No;DSL;No;No;No;Yes;No;No;Month-to-month;No;Bank transfer (automatic);5025;59375
8183-ONMXC;Yes;Female;0;No;No;2;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;No;Electronic check;8075;15945
8184-WMOFI;No;Male;0;Yes;Yes;62;Yes;No;DSL;Yes;No;Yes;Yes;No;Yes;One year;No;Credit card (automatic);714;44873
8185-UPYBR;Yes;Male;0;Yes;No;6;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;755;4380
8189-DUKMV;No;Female;0;Yes;No;4;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);205;7905
8189-HBVRW;No;Female;0;No;No;53;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;No;No;Month-to-month;No;Electronic check;908;49212
8189-XRIKE;No;Female;1;No;No;32;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;No;Electronic check;9095;289795
8190-ZTQFB;No;Male;0;No;No;41;No;No phone service;DSL;No;No;Yes;No;Yes;Yes;One year;Yes;Electronic check;5135;20751
8191-XWSZG;No;Female;0;No;No;52;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;2065;102295
8194-PEEBY;No;Female;0;Yes;Yes;24;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;199;5335
8197-BFWVU;No;Female;0;Yes;Yes;72;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);9325;668895
8198-RKSZG;No;Female;0;Yes;Yes;14;Yes;Yes;DSL;No;Yes;No;Yes;Yes;Yes;Month-to-month;No;Credit card (automatic);8045;113705
8199-ZLLSA;Yes;Male;0;No;No;67;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);11835;780415
8200-KLNYW;No;Female;0;Yes;No;21;Yes;No;DSL;Yes;No;Yes;Yes;Yes;Yes;One year;No;Mailed check;809;171495
8200-LGKSR;No;Male;0;Yes;No;71;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;No;Electronic check;832;61261
8201-AAXCB;No;Male;0;Yes;Yes;25;Yes;Yes;DSL;No;No;No;No;Yes;No;Month-to-month;No;Electronic check;6035;140465
8203-XJZRC;No;Male;0;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;2025;2025
8204-TIFGJ;No;Female;0;No;No;23;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Bank transfer (automatic);203;4706
8204-YJCLA;No;Male;1;Yes;Yes;72;No;No phone service;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);648;473235
8205-MQUGY;No;Male;0;Yes;Yes;12;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check;492;57115
8205-OTCHB;Yes;Male;0;No;No;22;No;No phone service;DSL;No;Yes;Yes;No;No;Yes;One year;Yes;Bank transfer (automatic);4375;9036
8205-VSLRB;No;Male;0;Yes;No;70;Yes;Yes;DSL;Yes;No;Yes;Yes;No;Yes;Two year;No;Credit card (automatic);773;54982
8207-DMRVL;No;Male;0;Yes;Yes;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);11455;830605
8207-VVMYB;No;Female;0;Yes;No;70;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);260;200695
8208-EUMTE;No;Male;0;No;No;16;No;No phone service;DSL;Yes;Yes;Yes;Yes;Yes;No;Two year;No;Mailed check;5485;91615
8212-CRQXP;No;Female;0;Yes;No;22;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Credit card (automatic);800;170645
8212-DJRCH;No;Male;0;Yes;Yes;5;Yes;No;Fiber optic;Yes;No;Yes;No;No;Yes;Month-to-month;Yes;Mailed check;9035;4345
8213-TAZPM;No;Female;0;Yes;Yes;69;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);10875;749305
8215-NGSPE;No;Female;0;Yes;Yes;42;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;200;83355
8216-AZUUZ;No;Female;0;Yes;Yes;42;Yes;No;Fiber optic;No;No;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;1004;430365
8217-QYOHV;No;Male;0;No;No;5;Yes;No;DSL;Yes;No;No;Yes;No;No;Month-to-month;Yes;Mailed check;5575;26695
8218-FFJDS;No;Female;0;Yes;No;72;Yes;Yes;DSL;Yes;Yes;No;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);864;605895
8219-VYBVI;No;Male;0;No;Yes;39;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;250;100435
8220-OCUFY;No;Female;0;No;No;21;Yes;No;DSL;Yes;No;Yes;Yes;No;No;One year;Yes;Electronic check;6025;125835
8221-EQDGL;No;Male;0;Yes;No;35;Yes;No;DSL;Yes;Yes;Yes;No;No;No;Month-to-month;No;Mailed check;610;213045
8221-HVAYI;No;Male;0;Yes;Yes;35;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;No;Two year;Yes;Credit card (automatic);6915;249015
8224-DWCKX;No;Male;1;No;No;12;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);733;82805
8224-IVVPA;No;Female;0;No;No;27;Yes;No;DSL;Yes;Yes;No;No;No;No;Month-to-month;Yes;Mailed check;567;165295
8224-KDLKN;No;Male;0;Yes;Yes;72;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);250;17389
8224-UAXBZ;No;Female;0;Yes;No;58;No;No phone service;DSL;Yes;Yes;No;No;Yes;No;One year;Yes;Electronic check;4535;25401
8225-BTJAU;Yes;Male;1;No;No;10;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;7925;79355
8226-BXGES;No;Male;0;Yes;No;64;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;No;No;One year;No;Bank transfer (automatic);8945;569265
8229-BUJHX;No;Female;0;Yes;Yes;71;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);205;150095
8229-MYEJZ;No;Female;0;No;No;10;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;No;Electronic check;512;49825
8229-TNIQA;Yes;Female;0;No;No;4;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;453;19695
8231-BSWXX;No;Male;0;No;No;71;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;One year;Yes;Credit card (automatic);7905;55525
8232-CTLKO;No;Female;0;Yes;Yes;66;Yes;No;DSL;Yes;No;No;No;Yes;No;Two year;Yes;Electronic check;5975;39968
8232-UTFOZ;No;Male;0;No;No;69;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);1995;139935
8234-GSZYK;No;Male;0;No;No;43;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);2645;111005
8237-ULIXL;No;Female;0;Yes;No;72;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);2485;187185
8241-JUIQO;No;Female;0;No;No;61;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);1945;133635
